Induced Winding Phase Voltage at Rated Speed
Electric Degree
(Volts)
0	0.000000
1	0.022748
2	0.047359
3	0.075941
4	0.111165
5	0.156746
6	0.218346
7	0.305641
8	0.437795
9	0.658476
10	1.070344
11	1.858523
12	3.088084
13	4.329983
14	5.159858
15	5.661599
16	6.069446
17	6.576676
18	7.257380
19	7.913285
20	8.336746
21	8.564195
22	8.690634
23	8.769010
24	8.822281
25	8.860837
26	8.890126
27	8.913462
28	8.933114
29	8.950801
30	8.967972
31	8.986005
32	9.006385
33	9.030905
34	9.061939
35	9.102900
36	9.159105
37	9.239811
38	9.363629
39	9.573470
40	9.970908
41	10.739436
42	11.941522
43	13.143535
44	13.911838
45	14.308885
46	14.518146
47	14.641157
48	14.720780
49	14.775555
50	14.814646
51	14.843247
52	14.864603
53	14.880865
54	14.893521
55	14.903639
56	14.912015
57	14.919272
58	14.925931
59	14.932464
60	14.939341
61	14.947080
62	14.956304
63	14.967829
64	14.982781
65	15.002825
66	15.030587
67	15.070672
68	15.132367
69	15.237115
70	15.435691
71	15.819831
72	16.420764
73	17.021666
74	17.405713
75	17.604125
76	17.708632
77	17.769992
78	17.809629
79	17.836802
80	17.856080
81	17.870044
82	17.880296
83	17.887885
84	17.893521
85	17.897694
86	17.900746
87	17.902913
88	17.904359
89	17.905187
90	17.905456
91	17.905187
92	17.904359
93	17.902913
94	17.900746
95	17.897694
96	17.893521
97	17.887885
98	17.880296
99	17.870044
100	17.856080
101	17.836802
102	17.809629
103	17.769992
104	17.708632
105	17.604125
106	17.405713
107	17.021666
108	16.420764
109	15.819831
110	15.435691
111	15.237115
112	15.132367
113	15.070672
114	15.030587
115	15.002825
116	14.982781
117	14.967829
118	14.956304
119	14.947080
120	14.939341
121	14.932464
122	14.925931
123	14.919272
124	14.912015
125	14.903639
126	14.893521
127	14.880865
128	14.864603
129	14.843247
130	14.814646
131	14.775555
132	14.720780
133	14.641157
134	14.518146
135	14.308885
136	13.911838
137	13.143535
138	11.941522
139	10.739436
140	9.970908
141	9.573470
142	9.363629
143	9.239811
144	9.159105
145	9.102900
146	9.061939
147	9.030905
148	9.006385
149	8.986005
150	8.967972
151	8.950801
152	8.933114
153	8.913462
154	8.890126
155	8.860837
156	8.822281
157	8.769010
158	8.690634
159	8.564195
160	8.336746
161	7.913285
162	7.257380
163	6.576676
164	6.069446
165	5.661599
166	5.159858
167	4.329983
168	3.088084
169	1.858523
170	1.070344
171	0.658476
172	0.437795
173	0.305641
174	0.218346
175	0.156746
176	0.111165
177	0.075941
178	0.047359
179	0.022748
180	-0.000000
181	-0.022748
182	-0.047359
183	-0.075941
184	-0.111165
185	-0.156746
186	-0.218346
187	-0.305641
188	-0.437795
189	-0.658476
190	-1.070344
191	-1.858523
192	-3.088084
193	-4.329983
194	-5.159858
195	-5.661599
196	-6.069446
197	-6.576676
198	-7.257380
199	-7.913285
200	-8.336746
201	-8.564195
202	-8.690634
203	-8.769010
204	-8.822281
205	-8.860837
206	-8.890126
207	-8.913462
208	-8.933114
209	-8.950801
210	-8.967972
211	-8.986005
212	-9.006385
213	-9.030905
214	-9.061939
215	-9.102900
216	-9.159105
217	-9.239811
218	-9.363629
219	-9.573470
220	-9.970908
221	-10.739436
222	-11.941522
223	-13.143535
224	-13.911838
225	-14.308885
226	-14.518146
227	-14.641157
228	-14.720780
229	-14.775555
230	-14.814646
231	-14.843247
232	-14.864603
233	-14.880865
234	-14.893521
235	-14.903639
236	-14.912015
237	-14.919272
238	-14.925931
239	-14.932464
240	-14.939341
241	-14.947080
242	-14.956304
243	-14.967829
244	-14.982781
245	-15.002825
246	-15.030587
247	-15.070672
248	-15.132367
249	-15.237115
250	-15.435691
251	-15.819831
252	-16.420764
253	-17.021666
254	-17.405713
255	-17.604125
256	-17.708632
257	-17.769992
258	-17.809629
259	-17.836802
260	-17.856080
261	-17.870044
262	-17.880296
263	-17.887885
264	-17.893521
265	-17.897694
266	-17.900746
267	-17.902913
268	-17.904359
269	-17.905187
270	-17.905456
271	-17.905187
272	-17.904359
273	-17.902913
274	-17.900746
275	-17.897694
276	-17.893521
277	-17.887885
278	-17.880296
279	-17.870044
280	-17.856080
281	-17.836802
282	-17.809629
283	-17.769992
284	-17.708632
285	-17.604125
286	-17.405713
287	-17.021666
288	-16.420764
289	-15.819831
290	-15.435691
291	-15.237115
292	-15.132367
293	-15.070672
294	-15.030587
295	-15.002825
296	-14.982781
297	-14.967829
298	-14.956304
299	-14.947080
300	-14.939341
301	-14.932464
302	-14.925931
303	-14.919272
304	-14.912015
305	-14.903639
306	-14.893521
307	-14.880865
308	-14.864603
309	-14.843247
310	-14.814646
311	-14.775555
312	-14.720780
313	-14.641157
314	-14.518146
315	-14.308885
316	-13.911838
317	-13.143535
318	-11.941522
319	-10.739436
320	-9.970908
321	-9.573470
322	-9.363629
323	-9.239811
324	-9.159105
325	-9.102900
326	-9.061939
327	-9.030905
328	-9.006385
329	-8.986005
330	-8.967972
331	-8.950801
332	-8.933114
333	-8.913462
334	-8.890126
335	-8.860837
336	-8.822281
337	-8.769010
338	-8.690634
339	-8.564195
340	-8.336746
341	-7.913285
342	-7.257380
343	-6.576676
344	-6.069446
345	-5.661599
346	-5.159858
347	-4.329983
348	-3.088084
349	-1.858523
350	-1.070344
351	-0.658476
352	-0.437795
353	-0.305641
354	-0.218346
355	-0.156746
356	-0.111165
357	-0.075941
358	-0.047359
359	-0.022748
360	0.000000
Phase Voltage ea
